schema,definitionId,workstationTag,seedIndex,deterministicSeed,observationId,facilitySemanticId,operationSemanticId,batchSemanticId,actualBatchMassGrams,clearanceMicroHours,canonicalResolvedOutputVectorDigest,canonicalReceiptDigest,canonicalRunDigest,currentSourceDigest,gameplaySceneSha256,measurementPortfolioDigest,acceptedPortfolioDigest
production-output-clearance-natural-artifact-observation@1,building:1019,workstation:forge-basic,28,157209,output-clearance-observation:building:1019:workstation:forge-basic:157209,natural-facility:output-clearance-observation:building:1019:workstation:forge-basic:157209:producer,natural-operation:output-clearance-observation:building:1019:workstation:forge-basic:157209:combat-craft:0000,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157209:aggregate,18000,960011,5521137e4482d57bd7f700933078716b8acfb2fd62bf14272bb98617cbcd20d7,ce91a80c322181f056a7e637f660a421bde0de79a8db9307ab10572582f30f55,90ac8a96af6e326cc1e8cff92b57b08bcbab788265b838763180bf8ce9f6cb1a,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1019,workstation:forge-basic,29,157210,output-clearance-observation:building:1019:workstation:forge-basic:157210,natural-facility:output-clearance-observation:building:1019:workstation:forge-basic:157210:producer,natural-operation:output-clearance-observation:building:1019:workstation:forge-basic:157210:combat-craft:0000,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157210:aggregate,18000,960009,b33f6734e95374978d0a8ac739dceb44f72c9bf40a49029d40fc44222e96640b,0c165c1b422d8c68c6d3f41c55dfa2dca3aeb3750e846927b59ef99e791ecc72,3817168e6f8797e7f8286b6d1f6f5ac4fce1bc5d061629d6bf67e8becdea2685,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1019,workstation:forge-basic,30,157211,output-clearance-observation:building:1019:workstation:forge-basic:157211,natural-facility:output-clearance-observation:building:1019:workstation:forge-basic:157211:producer,natural-operation:output-clearance-observation:building:1019:workstation:forge-basic:157211:combat-craft:0000,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157211:aggregate,18000,959993,f4af31e38da54e6d6dd5dda948b8a3687def58504caa140712804e938881fd2d,50e0b4c4cb9c308a463460c26812e82b9e797d4147a76175d9be254df49c5edd,7cbe77c240762a356d600fc37288c1daa626aaf1f6b9c6921f9956115588a181,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1019,workstation:forge-basic,31,157212,output-clearance-observation:building:1019:workstation:forge-basic:157212,natural-facility:output-clearance-observation:building:1019:workstation:forge-basic:157212:producer,natural-operation:output-clearance-observation:building:1019:workstation:forge-basic:157212:combat-craft:0000,natural-batch:output-clearance-observation:building:1019:workstation:forge-basic:157212:aggregate,18000,959994,48287acf7039874af0b00fc6551baa0372a9bb23b4324f353e3e43a94e91e0d5,b01e5a56672ac811fb4e9e2bfccf9c05b2a6184c74903856b4b83f1e240ca492,d1c61e58000067af62da3baf7dc42b5ea8f7c025eaff67353d2cb163cb66948d,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1073,workstation:mill,0,157181,output-clearance-observation:building:1073:workstation:mill:157181,natural-facility:output-clearance-observation:building:1073:workstation:mill:157181:producer,natural-operation:output-clearance-observation:building:1073:workstation:mill:157181:recipe:0000,natural-batch:output-clearance-observation:building:1073:workstation:mill:157181:aggregate,700,2737778,3b890ba3afd99aa14b2612c355a8b3f21e10b69f8066af0716848ccf3b4ccb36,d57aeb09edf33213d0632f0dd9029d9521ec789a86829c580a4508c274671b67,4fce2b8d2a34ffc922cdade72ae9d97d23e350c058828eab9aebc66c3033226b,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1073,workstation:mill,1,157182,output-clearance-observation:building:1073:workstation:mill:157182,natural-facility:output-clearance-observation:building:1073:workstation:mill:157182:producer,natural-operation:output-clearance-observation:building:1073:workstation:mill:157182:recipe:0000,natural-batch:output-clearance-observation:building:1073:workstation:mill:157182:aggregate,700,2737778,cc48d7a61672e359d4899a2c9327010ef751caeb8f1f3b61eb2ae1e0abbd28a0,323951ddeee7fd99af3b5e8ed0a494133b7434a2487bc6d4f5058f0f51395c87,06acaba764cf2cb365ef216cafb1fa5a1b0c72186b60436ff516532c61901cd9,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1073,workstation:mill,2,157183,output-clearance-observation:building:1073:workstation:mill:157183,natural-facility:output-clearance-observation:building:1073:workstation:mill:157183:producer,natural-operation:output-clearance-observation:building:1073:workstation:mill:157183:recipe:0000,natural-batch:output-clearance-observation:building:1073:workstation:mill:157183:aggregate,700,2737777,52d60a6e641eadd4e8c2ad3ff8ea2249f63093d5ed46d8eee7982bada8e3b290,996ef67270d7dcb831ea6a5fe8713a4c63f7c79e982cea81bef9640761061163,f460d512a4acd7b061bf3056d72b08f6ebeb3fc2a481f20c456354fdee5d6c31,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1073,workstation:mill,3,157184,output-clearance-observation:building:1073:workstation:mill:157184,natural-facility:output-clearance-observation:building:1073:workstation:mill:157184:producer,natural-operation:output-clearance-observation:building:1073:workstation:mill:157184:recipe:0000,natural-batch:output-clearance-observation:building:1073:workstation:mill:157184:aggregate,700,2737778,d202ef5e84f774d81f943b8e3726c6afd4aea9fa85214a61bc704f6910d917b1,cd475841c439046dbd7b4dcdeab49f0d7402c7dd1bcec1f0b4ad27a8f9333e1f,44b5deb75ac21f17619518260429da852885ea3478499e6bec9ac6074f22b3e6,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1073,workstation:mill,4,157185,output-clearance-observation:building:1073:workstation:mill:157185,natural-facility:output-clearance-observation:building:1073:workstation:mill:157185:producer,natural-operation:output-clearance-observation:building:1073:workstation:mill:157185:recipe:0000,natural-batch:output-clearance-observation:building:1073:workstation:mill:157185:aggregate,700,2737778,d56689e254496e318f1788be2feb99ff144ee2aecb834918047c9217e7673f34,e62a2917ae80276485b3bd6161b5b3d15ad099deb26ee72a7d290493095f18cb,755aa9c83810a2d599d0225fc193d38d91b82144ad45840c7a5ffa6869984643,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1073,workstation:mill,5,157186,output-clearance-observation:building:1073:workstation:mill:157186,natural-facility:output-clearance-observation:building:1073:workstation:mill:157186:producer,natural-operation:output-clearance-observation:building:1073:workstation:mill:157186:recipe:0000,natural-batch:output-clearance-observation:building:1073:workstation:mill:157186:aggregate,700,2737779,bebb9447f42fe48ddc75f88c37bf83685164d66dccf0241c41c649d52ce080bb,a1b1a882ee49e9b4c535bc45e9e289962c0e412dbd297313a09381b4e8750848,88377a51a248ffd528d9a0ba423f2ec6f6f1084dc00b1a63a44d185859e399b0,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1073,workstation:mill,6,157187,output-clearance-observation:building:1073:workstation:mill:157187,natural-facility:output-clearance-observation:building:1073:workstation:mill:157187:producer,natural-operation:output-clearance-observation:building:1073:workstation:mill:157187:recipe:0000,natural-batch:output-clearance-observation:building:1073:workstation:mill:157187:aggregate,700,2737777,bf910e58c00e46a6ef73b39c77854823a97297c8ed1e43552bda7f9263271cfa,7aa7a298fe067c110232d736849c66e85e2a2ee0a2b0f40adece0f94fed14a35,c9b9de4c2f1f72c10dd185eb6dd057a6b1e8fcf9bd4f8d608b75d7f58052f918,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1073,workstation:mill,7,157188,output-clearance-observation:building:1073:workstation:mill:157188,natural-facility:output-clearance-observation:building:1073:workstation:mill:157188:producer,natural-operation:output-clearance-observation:building:1073:workstation:mill:157188:recipe:0000,natural-batch:output-clearance-observation:building:1073:workstation:mill:157188:aggregate,700,2737777,651d6c12d2110acae0e0ab3639012476f2e66f52e12c36002f24006338d14ff0,33141523f5504301925b2ea2c50ad3cf40ab5e53f8f1bdc548bf6047ee24fb29,0b8626de8d9db3df72f11dbe358b39e365b7cda13223d4638a6824b21e5bfed6,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1073,workstation:mill,8,157189,output-clearance-observation:building:1073:workstation:mill:157189,natural-facility:output-clearance-observation:building:1073:workstation:mill:157189:producer,natural-operation:output-clearance-observation:building:1073:workstation:mill:157189:recipe:0000,natural-batch:output-clearance-observation:building:1073:workstation:mill:157189:aggregate,700,2737779,104ed3c6933411c969e7a1a5a0618a1f4f48981be02871d80c8bf958eb3efb64,b3701f88266ee21c052848febd1b7db21494b93e1292374db8b386c857f69d1a,29b5f2ec3bffd58fd854f3a57a613a6fb1cdec1f28386da85cb67de16550a9da,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1073,workstation:mill,9,157190,output-clearance-observation:building:1073:workstation:mill:157190,natural-facility:output-clearance-observation:building:1073:workstation:mill:157190:producer,natural-operation:output-clearance-observation:building:1073:workstation:mill:157190:recipe:0000,natural-batch:output-clearance-observation:building:1073:workstation:mill:157190:aggregate,700,2737782,43b1b6b42c4184bfeaac754b36f949179116618113b29ff91e346336f616eb16,305724ad55288e463ba535331071d6a876a6b8181a504789ab079d0c32947a61,9c1baaabf194c0a5bc1fc7a434b29da07b7e5fa0c3df52d051690ae3d3c6b5ad,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1073,workstation:mill,10,157191,output-clearance-observation:building:1073:workstation:mill:157191,natural-facility:output-clearance-observation:building:1073:workstation:mill:157191:producer,natural-operation:output-clearance-observation:building:1073:workstation:mill:157191:recipe:0000,natural-batch:output-clearance-observation:building:1073:workstation:mill:157191:aggregate,700,2737781,0f8137d351e7e4d1cce1b8df2edcaa89ff26738d0800ed537217b472db117b4c,18a9cb3d32eb5f96404921b52febb16cea3ef54165c4167cf95a4d310f885a2a,6c7b7182cc441f39079e61d02ae1d19473b04f9cb0f75de436278da66e24677b,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1073,workstation:mill,11,157192,output-clearance-observation:building:1073:workstation:mill:157192,natural-facility:output-clearance-observation:building:1073:workstation:mill:157192:producer,natural-operation:output-clearance-observation:building:1073:workstation:mill:157192:recipe:0000,natural-batch:output-clearance-observation:building:1073:workstation:mill:157192:aggregate,700,2737776,bfb4e3a97235d157bc19852c517e0768ae4d026191d0f0418197b05b8c4ea7df,700d4e47aec2d5be9f655e39ba3455ddf4f13b4e5645c7250631057c87eec9a1,c807fa219f10329fbc928d01d771c123a824fa67005caf9506d4ba46572a319e,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1073,workstation:mill,12,157193,output-clearance-observation:building:1073:workstation:mill:157193,natural-facility:output-clearance-observation:building:1073:workstation:mill:157193:producer,natural-operation:output-clearance-observation:building:1073:workstation:mill:157193:recipe:0000,natural-batch:output-clearance-observation:building:1073:workstation:mill:157193:aggregate,700,2737777,34c4b5d9ccda67b74d26dd7529b63bdc884ca2e2f18b6cabe95e0ad6fb3b5048,080423770ea258518c936f2e1e8199ff54f65b74dadff8a1d10d882ced35b515,d4b26808d4ede4fe650d2810336fa645322f542b29a368e32f8b76bc5a5d2b50,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1073,workstation:mill,13,157194,output-clearance-observation:building:1073:workstation:mill:157194,natural-facility:output-clearance-observation:building:1073:workstation:mill:157194:producer,natural-operation:output-clearance-observation:building:1073:workstation:mill:157194:recipe:0000,natural-batch:output-clearance-observation:building:1073:workstation:mill:157194:aggregate,700,2737777,abb4171c01a3098fb98b28fbce9ad9546bd291441c493b4b14ee440acf828ea3,59b036a0469104ead2edce1b34cac2c689efe8ed66ab671db73e319177892702,de2dc5223deac4a1eb62d882f090c5caf71dfb5743e39bf3509f4850a59d4e80,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1073,workstation:mill,14,157195,output-clearance-observation:building:1073:workstation:mill:157195,natural-facility:output-clearance-observation:building:1073:workstation:mill:157195:producer,natural-operation:output-clearance-observation:building:1073:workstation:mill:157195:recipe:0000,natural-batch:output-clearance-observation:building:1073:workstation:mill:157195:aggregate,700,2737777,8cda64387f9651490155ea099dde5f82a1cca0d348b52a874850ffbd06aa7766,73b6d96876fad90b675bebc5ea04fc7161d7ec48e4820dfccffa60e715c8c8e1,77114ff8d4f9dc31117c3e7a1170bc4ce0b8b8fb569fc825ea6e84f8c8618403,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
production-output-clearance-natural-artifact-observation@1,building:1073,workstation:mill,15,157196,output-clearance-observation:building:1073:workstation:mill:157196,natural-facility:output-clearance-observation:building:1073:workstation:mill:157196:producer,natural-operation:output-clearance-observation:building:1073:workstation:mill:157196:recipe:0000,natural-batch:output-clearance-observation:building:1073:workstation:mill:157196:aggregate,700,2737776,52bb8c8c0d23ad72d3d246906b72eeb324c5684935636963602c374ff1532e7f,0510133aef82ad5be08b0f9abff77e4bf284d6b83ed6d06e52df33ad0c3ae561,1c44fbdb8068e0e7e2cc270666574ea86bd6a7633e3553de15b6ce554884dcd9,444e10da91803afd572fb9bc947e1bca5ebdb8575793fdc40b8ab26cc827ee35,6c35a17693d3cedca2c85b89b22a8bff9b5bae6de88c01b255481c058d2aee40,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441,da4f4202b9bf79a0333098d79d1b638c0af3435b7c1934259f5dd9f7f15db806
